filter,Date,sampledFlow,sampledDatePC,sampledDateFlow,flow,turbidity,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,difference,runID,runDifference,filterRun,filterRunDate
16,2021-08-16T01:00:00Z,1.078154,2021-08-16T00:56:00Z,2021-08-16T01:00:00Z,1,0.04517705,12,1,0,1,0,0,0,0,0,75,3,34.25,16-3,16 - 08/14
16,2021-08-16T02:15:00Z,1.093662,2021-08-16T02:11:00Z,2021-08-16T02:15:00Z,1,0.04517705,13,2,1,1,0,0,0,0,0,15,3,35.5,16-3,16 - 08/14
16,2021-08-16T02:30:00Z,1.108431,2021-08-16T02:26:00Z,2021-08-16T02:30:00Z,1,0.04639805,25,2,0,0,0,0,0,0,0,15,3,35.75,16-3,16 - 08/14
16,2021-08-16T02:45:00Z,1.097354,2021-08-16T02:41:00Z,2021-08-16T02:45:00Z,1,0.04639805,21,2,1,2,0,0,0,0,0,15,3,36,16-3,16 - 08/14
16,2021-08-16T03:00:00Z,1.090708,2021-08-16T02:56:00Z,2021-08-16T03:00:00Z,1,0.04639805,22,2,0,1,0,0,0,0,0,75,3,36.25,16-3,16 - 08/14
16,2021-08-16T04:15:00Z,1.053046,2021-08-16T04:11:00Z,2021-08-16T04:15:00Z,1,0.04639805,21,3,0,1,0,0,0,0,0,15,3,37.5,16-3,16 - 08/14
16,2021-08-16T04:30:00Z,1.118769,2021-08-16T04:26:00Z,2021-08-16T04:30:00Z,1,0.04639805,30,4,1,1,0,0,0,0,0,15,3,37.75,16-3,16 - 08/14
16,2021-08-16T04:45:00Z,1.1136,2021-08-16T04:41:00Z,2021-08-16T04:45:00Z,1,0.04639805,29,3,1,1,0,0,0,0,0,15,3,38,16-3,16 - 08/14
16,2021-08-16T05:00:00Z,1.112862,2021-08-16T04:56:00Z,2021-08-16T05:00:00Z,1,0.04639805,27,4,1,1,0,0,0,0,0,75,3,38.25,16-3,16 - 08/14
16,2021-08-16T06:15:00Z,1.101785,2021-08-16T06:11:00Z,2021-08-16T06:15:00Z,1,0.04639805,23,4,1,1,0,0,0,0,0,15,3,39.5,16-3,16 - 08/14
16,2021-08-16T06:30:00Z,1.104,2021-08-16T06:26:00Z,2021-08-16T06:30:00Z,1,0.04639805,27,5,1,1,0,0,0,0,0,15,3,39.75,16-3,16 - 08/14
16,2021-08-16T06:45:00Z,1.101785,2021-08-16T06:41:00Z,2021-08-16T06:45:00Z,1,0.04639805,26,5,1,1,0,0,0,0,0,15,3,40,16-3,16 - 08/14
16,2021-08-16T07:00:00Z,1.097354,2021-08-16T06:56:00Z,2021-08-16T07:00:00Z,1,0.04639805,27,4,1,1,0,0,0,0,0,75,3,40.25,16-3,16 - 08/14
16,2021-08-16T08:15:00Z,1.097354,2021-08-16T08:11:00Z,2021-08-16T08:15:00Z,1,0.04639805,28,5,1,1,0,0,0,0,0,15,3,41.5,16-3,16 - 08/14
16,2021-08-16T08:30:00Z,1.098092,2021-08-16T08:26:00Z,2021-08-16T08:30:00Z,1,0.04639805,29,6,2,1,0,0,0,0,0,15,3,41.75,16-3,16 - 08/14
16,2021-08-16T08:45:00Z,1.092185,2021-08-16T08:41:00Z,2021-08-16T08:45:00Z,1,0.04639805,31,7,1,1,0,0,0,0,0,15,3,42,16-3,16 - 08/14
16,2021-08-16T09:00:00Z,1.095138,2021-08-16T08:56:00Z,2021-08-16T09:00:00Z,1,0.04639805,30,7,1,1,0,0,0,0,0,75,3,42.25,16-3,16 - 08/14
16,2021-08-16T10:15:00Z,1.087754,2021-08-16T10:11:00Z,2021-08-16T10:15:00Z,1,0.04639805,32,8,1,1,0,0,0,0,0,15,3,43.5,16-3,16 - 08/14
16,2021-08-16T10:30:00Z,1.092923,2021-08-16T10:26:00Z,2021-08-16T10:30:00Z,1,0.04639805,34,7,1,1,0,0,0,0,0,15,3,43.75,16-3,16 - 08/14
16,2021-08-16T10:45:00Z,1.091446,2021-08-16T10:41:00Z,2021-08-16T10:45:00Z,1,0.04639805,37,8,1,2,0,0,0,0,0,15,3,44,16-3,16 - 08/14
16,2021-08-16T11:00:00Z,1.092185,2021-08-16T10:56:00Z,2021-08-16T11:00:00Z,1,0.04639805,38,8,1,2,0,0,0,0,0,75,3,44.25,16-3,16 - 08/14
16,2021-08-16T12:15:00Z,1.1328,2021-08-16T12:12:00Z,2021-08-16T12:15:00Z,1,0.04639805,39,10,2,1,0,0,0,0,0,15,3,45.5,16-3,16 - 08/14
16,2021-08-16T12:30:00Z,1.049354,2021-08-16T12:27:00Z,2021-08-16T12:30:00Z,1,0.04639805,42,10,2,2,0,0,0,0,0,15,3,45.75,16-3,16 - 08/14
16,2021-08-16T12:45:00Z,1.048615,2021-08-16T12:42:00Z,2021-08-16T12:45:00Z,1,0.04639805,40,11,2,1,0,0,0,0,0,15,3,46,16-3,16 - 08/14
16,2021-08-16T13:00:00Z,1.120985,2021-08-16T12:57:00Z,2021-08-16T13:00:00Z,1,0.04639805,44,11,1,1,0,0,0,0,0,75,3,46.25,16-3,16 - 08/14
16,2021-08-16T14:15:00Z,1.111385,2021-08-16T14:12:00Z,2021-08-16T14:15:00Z,1,0.04761905,49,11,2,1,0,0,0,0,0,15,3,47.5,16-3,16 - 08/14
16,2021-08-16T14:30:00Z,1.110646,2021-08-16T14:27:00Z,2021-08-16T14:30:00Z,1,0.04761905,49,12,1,2,0,0,0,0,0,15,3,47.75,16-3,16 - 08/14
16,2021-08-16T14:45:00Z,1.109169,2021-08-16T14:42:00Z,2021-08-16T14:45:00Z,1,0.04761905,46,10,2,1,0,0,0,0,0,15,3,48,16-3,16 - 08/14
16,2021-08-16T15:00:00Z,1.109169,2021-08-16T14:57:00Z,2021-08-16T15:00:00Z,1,0.04761905,47,13,1,1,0,0,0,0,0,75,3,48.25,16-3,16 - 08/14
16,2021-08-16T16:15:00Z,1.116554,2021-08-16T16:12:00Z,2021-08-16T16:15:00Z,1,0.04761905,56,14,2,2,0,0,0,0,0,15,3,49.5,16-3,16 - 08/14
16,2021-08-16T16:30:00Z,1.122462,2021-08-16T16:27:00Z,2021-08-16T16:30:00Z,1,0.04761905,59,14,3,1,0,0,0,0,0,15,3,49.75,16-3,16 - 08/14
16,2021-08-16T16:45:00Z,1.110646,2021-08-16T16:42:00Z,2021-08-16T16:45:00Z,1,0.04884005,59,13,3,1,0,0,0,0,0,15,3,50,16-3,16 - 08/14
16,2021-08-16T17:00:00Z,1.112123,2021-08-16T16:57:00Z,2021-08-16T17:00:00Z,1,0.04884005,60,16,2,2,0,0,0,0,0,75,3,50.25,16-3,16 - 08/14
16,2021-08-16T18:15:00Z,1.089231,2021-08-16T18:12:00Z,2021-08-16T18:15:00Z,1,0.04884005,62,15,2,1,0,0,0,0,0,15,3,51.5,16-3,16 - 08/14
16,2021-08-16T18:30:00Z,1.089231,2021-08-16T18:27:00Z,2021-08-16T18:30:00Z,1,0.04884005,58,14,2,2,0,0,0,0,0,15,3,51.75,16-3,16 - 08/14
16,2021-08-16T18:45:00Z,1.073723,2021-08-16T18:42:00Z,2021-08-16T18:45:00Z,1,0.04884005,59,13,2,1,0,0,0,0,0,15,3,52,16-3,16 - 08/14
16,2021-08-16T19:00:00Z,1.112123,2021-08-16T18:57:00Z,2021-08-16T19:00:00Z,1,0.04884005,62,15,3,1,0,0,0,0,0,75,3,52.25,16-3,16 - 08/14
16,2021-08-16T20:15:00Z,1.087754,2021-08-16T20:12:00Z,2021-08-16T20:15:00Z,1,0.04884005,62,17,2,2,0,0,0,0,0,15,3,53.5,16-3,16 - 08/14
16,2021-08-16T20:30:00Z,1.086277,2021-08-16T20:27:00Z,2021-08-16T20:30:00Z,1,0.04884005,66,15,2,2,0,0,0,0,0,15,3,53.75,16-3,16 - 08/14
16,2021-08-16T20:45:00Z,1.081846,2021-08-16T20:42:00Z,2021-08-16T20:45:00Z,1,0.04884005,70,16,2,2,0,0,0,0,0,15,3,54,16-3,16 - 08/14
16,2021-08-16T21:00:00Z,1.086277,2021-08-16T20:57:00Z,2021-08-16T21:00:00Z,1,0.04884005,65,17,2,2,0,0,0,0,0,75,3,54.25,16-3,16 - 08/14
16,2021-08-16T22:15:00Z,1.092185,2021-08-16T22:12:00Z,2021-08-16T22:15:00Z,1,0.04884005,65,18,2,1,0,0,0,0,0,15,3,55.5,16-3,16 - 08/14
16,2021-08-16T22:30:00Z,1.083323,2021-08-16T22:27:00Z,2021-08-16T22:30:00Z,1,0.04761905,63,17,2,2,0,0,0,0,0,15,3,55.75,16-3,16 - 08/14
16,2021-08-16T22:45:00Z,1.110646,2021-08-16T22:42:00Z,2021-08-16T22:45:00Z,1,0.04761905,70,16,3,1,0,0,0,0,0,15,3,56,16-3,16 - 08/14
16,2021-08-16T23:00:00Z,1.118031,2021-08-16T22:57:00Z,2021-08-16T23:00:00Z,1,0.04761905,66,15,2,2,0,0,0,0,0,75,3,56.25,16-3,16 - 08/14
16,2021-08-17T00:15:00Z,1.109169,2021-08-17T00:12:00Z,2021-08-17T00:15:00Z,1,0.04761905,74,16,3,1,0,0,0,0,0,15,3,57.5,16-3,16 - 08/14
16,2021-08-17T00:30:00Z,1.104738,2021-08-17T00:27:00Z,2021-08-17T00:30:00Z,1,0.04761905,63,16,2,2,0,0,0,0,0,15,3,57.75,16-3,16 - 08/14
16,2021-08-17T00:45:00Z,1.106954,2021-08-17T00:42:00Z,2021-08-17T00:45:00Z,1,0.04761905,65,14,2,2,0,0,0,0,0,15,3,58,16-3,16 - 08/14
16,2021-08-17T01:00:00Z,1.101785,2021-08-17T00:57:00Z,2021-08-17T01:00:00Z,1,0.04639805,65,18,2,1,0,0,0,0,0,75,3,58.25,16-3,16 - 08/14
16,2021-08-17T02:15:00Z,1.098831,2021-08-17T02:13:00Z,2021-08-17T02:15:00Z,1,0.04639805,76,16,3,1,0,0,0,0,0,15,3,59.5,16-3,16 - 08/14
16,2021-08-17T02:30:00Z,1.106215,2021-08-17T02:28:00Z,2021-08-17T02:30:00Z,1,0.04639805,65,16,2,2,0,0,0,0,0,15,3,59.75,16-3,16 - 08/14
16,2021-08-17T02:45:00Z,1.0944,2021-08-17T02:43:00Z,2021-08-17T02:45:00Z,1,0.04639805,68,16,2,1,0,0,0,0,0,15,3,60,16-3,16 - 08/14
16,2021-08-17T03:00:00Z,1.098831,2021-08-17T02:58:00Z,2021-08-17T03:00:00Z,1,0.04639805,68,15,2,2,0,0,0,0,0,75,3,60.25,16-3,16 - 08/14
16,2021-08-17T04:15:00Z,1.083323,2021-08-17T04:13:00Z,2021-08-17T04:15:00Z,1,0.04639805,80,16,2,1,0,0,0,0,0,15,3,61.5,16-3,16 - 08/14
16,2021-08-17T04:30:00Z,1.078892,2021-08-17T04:28:00Z,2021-08-17T04:30:00Z,1,0.04639805,72,14,2,3,0,0,0,0,0,15,3,61.75,16-3,16 - 08/14
16,2021-08-17T04:45:00Z,1.063385,2021-08-17T04:43:00Z,2021-08-17T04:45:00Z,1,0.04639805,68,14,2,1,0,0,0,0,0,15,3,62,16-3,16 - 08/14
16,2021-08-17T05:00:00Z,1.107692,2021-08-17T04:58:00Z,2021-08-17T05:00:00Z,1,0.04639805,70,14,2,2,0,0,0,0,0,75,3,62.25,16-3,16 - 08/14
16,2021-08-17T06:15:00Z,1.115077,2021-08-17T06:13:00Z,2021-08-17T06:15:00Z,1,0.04639805,82,15,2,1,0,0,0,0,0,15,3,63.5,16-3,16 - 08/14
16,2021-08-17T06:30:00Z,1.098831,2021-08-17T06:28:00Z,2021-08-17T06:30:00Z,1,0.04639805,72,13,2,2,0,0,0,0,0,15,3,63.75,16-3,16 - 08/14
16,2021-08-17T06:45:00Z,1.097354,2021-08-17T06:43:00Z,2021-08-17T06:45:00Z,1,0.04639805,68,14,2,2,0,0,0,0,0,1890,3,64,16-3,16 - 08/14
16,2021-08-18T14:15:00Z,0.9924923,2021-08-18T14:14:00Z,2021-08-18T14:15:00Z,1,0.07570208,40,4,0,0,0,0,0,0,0,15,4,0,16-4,16 - 08/18
16,2021-08-18T14:30:00Z,1.004308,2021-08-18T14:29:00Z,2021-08-18T14:30:00Z,1,0.06227106,25,2,1,0,0,0,0,0,0,15,4,0.25,16-4,16 - 08/18
16,2021-08-18T14:45:00Z,1.009477,2021-08-18T14:44:00Z,2021-08-18T14:45:00Z,1,0.05738706,28,3,0,1,0,0,0,0,0,15,4,0.5,16-4,16 - 08/18
16,2021-08-18T15:00:00Z,1.1136,2021-08-18T14:59:00Z,2021-08-18T15:00:00Z,1,0.05372405,30,2,1,1,0,0,0,0,0,75,4,0.75,16-4,16 - 08/18
16,2021-08-18T16:15:00Z,1.115077,2021-08-18T16:08:00Z,2021-08-18T16:15:00Z,1,0.05006105,22,3,1,1,0,0,0,0,0,15,4,2,16-4,16 - 08/18
16,2021-08-18T16:30:00Z,1.109169,2021-08-18T16:23:00Z,2021-08-18T16:30:00Z,1,0.05006105,31,4,1,1,0,0,0,0,0,15,4,2.25,16-4,16 - 08/18
16,2021-08-18T16:45:00Z,1.118031,2021-08-18T16:38:00Z,2021-08-18T16:45:00Z,1,0.05006105,37,5,1,1,0,0,0,0,0,15,4,2.5,16-4,16 - 08/18
16,2021-08-18T17:00:00Z,1.098092,2021-08-18T16:53:00Z,2021-08-18T17:00:00Z,1,0.04884005,36,5,1,1,0,0,0,0,0,75,4,2.75,16-4,16 - 08/18
16,2021-08-18T18:15:00Z,1.098092,2021-08-18T18:08:00Z,2021-08-18T18:15:00Z,1,0.04884005,32,4,0,1,0,0,0,0,0,15,4,4,16-4,16 - 08/18
16,2021-08-18T18:30:00Z,1.101785,2021-08-18T18:23:00Z,2021-08-18T18:30:00Z,1,0.04884005,36,4,1,1,0,0,0,0,0,15,4,4.25,16-4,16 - 08/18
16,2021-08-18T18:45:00Z,1.098831,2021-08-18T18:38:00Z,2021-08-18T18:45:00Z,1,0.04884005,38,4,1,1,0,0,0,0,0,15,4,4.5,16-4,16 - 08/18
16,2021-08-18T19:00:00Z,1.089969,2021-08-18T18:53:00Z,2021-08-18T19:00:00Z,1,0.04884005,45,5,1,1,0,0,0,0,0,75,4,4.75,16-4,16 - 08/18
16,2021-08-18T20:15:00Z,1.106215,2021-08-18T20:08:00Z,2021-08-18T20:15:00Z,1,0.05006105,27,4,0,1,0,0,0,0,0,15,4,6,16-4,16 - 08/18
16,2021-08-18T20:30:00Z,1.116554,2021-08-18T20:23:00Z,2021-08-18T20:30:00Z,1,0.05006105,40,6,1,1,0,0,0,0,0,15,4,6.25,16-4,16 - 08/18
16,2021-08-18T20:45:00Z,1.109908,2021-08-18T20:38:00Z,2021-08-18T20:45:00Z,1,0.05006105,39,6,1,1,0,0,0,0,0,15,4,6.5,16-4,16 - 08/18
16,2021-08-18T21:00:00Z,1.112862,2021-08-18T20:53:00Z,2021-08-18T21:00:00Z,1,0.05006105,44,6,1,1,0,0,0,0,0,75,4,6.75,16-4,16 - 08/18
16,2021-08-18T22:15:00Z,1.104,2021-08-18T22:08:00Z,2021-08-18T22:15:00Z,1,0.05006105,31,7,1,0,0,0,0,0,0,15,4,8,16-4,16 - 08/18
16,2021-08-18T22:30:00Z,1.118769,2021-08-18T22:23:00Z,2021-08-18T22:30:00Z,1,0.05006105,42,6,1,1,0,0,0,0,0,15,4,8.25,16-4,16 - 08/18
16,2021-08-18T22:45:00Z,1.122462,2021-08-18T22:38:00Z,2021-08-18T22:45:00Z,1,0.05006105,49,4,1,0,0,0,0,0,0,15,4,8.5,16-4,16 - 08/18
16,2021-08-18T23:00:00Z,1.115077,2021-08-18T22:53:00Z,2021-08-18T23:00:00Z,1,0.05006105,48,5,1,0,0,0,0,0,0,75,4,8.75,16-4,16 - 08/18
16,2021-08-19T00:15:00Z,1.109169,2021-08-19T00:08:00Z,2021-08-19T00:15:00Z,1,0.05006105,27,5,1,0,0,0,0,0,0,15,4,10,16-4,16 - 08/18
16,2021-08-19T00:30:00Z,1.106954,2021-08-19T00:23:00Z,2021-08-19T00:30:00Z,1,0.05006105,45,5,1,1,0,0,0,0,0,15,4,10.25,16-4,16 - 08/18
16,2021-08-19T00:45:00Z,1.104738,2021-08-19T00:38:00Z,2021-08-19T00:45:00Z,1,0.05006105,54,8,2,1,0,0,0,0,0,15,4,10.5,16-4,16 - 08/18
16,2021-08-19T01:00:00Z,1.101046,2021-08-19T00:53:00Z,2021-08-19T01:00:00Z,1,0.05006105,98,24,8,1,0,0,0,0,0,75,4,10.75,16-4,16 - 08/18
16,2021-08-19T02:15:00Z,1.106215,2021-08-19T02:08:00Z,2021-08-19T02:15:00Z,1,0.05006105,23,5,1,0,0,0,0,0,0,15,4,12,16-4,16 - 08/18
16,2021-08-19T02:30:00Z,1.111385,2021-08-19T02:24:00Z,2021-08-19T02:30:00Z,1,0.05006105,11,1,0,0,0,0,0,0,0,15,4,12.25,16-4,16 - 08/18
16,2021-08-19T02:45:00Z,1.106954,2021-08-19T02:39:00Z,2021-08-19T02:45:00Z,1,0.05006105,8,1,0,0,0,0,0,0,0,15,4,12.5,16-4,16 - 08/18
16,2021-08-19T03:00:00Z,1.135754,2021-08-19T02:54:00Z,2021-08-19T03:00:00Z,1,0.05006105,8,1,0,0,0,0,0,0,0,75,4,12.75,16-4,16 - 08/18
16,2021-08-19T04:15:00Z,1.112862,2021-08-19T04:09:00Z,2021-08-19T04:15:00Z,1,0.05006105,19,5,0,0,0,0,0,0,0,15,4,14,16-4,16 - 08/18
16,2021-08-19T04:30:00Z,1.105477,2021-08-19T04:24:00Z,2021-08-19T04:30:00Z,1,0.05006105,30,3,2,1,0,0,0,0,0,15,4,14.25,16-4,16 - 08/18
16,2021-08-19T04:45:00Z,1.120246,2021-08-19T04:39:00Z,2021-08-19T04:45:00Z,1,0.05006105,16,2,1,0,0,0,0,0,0,15,4,14.5,16-4,16 - 08/18
16,2021-08-19T05:00:00Z,1.108431,2021-08-19T04:54:00Z,2021-08-19T05:00:00Z,1,0.05006105,15,2,1,0,0,0,0,0,0,75,4,14.75,16-4,16 - 08/18
16,2021-08-19T06:15:00Z,1.099569,2021-08-19T06:09:00Z,2021-08-19T06:15:00Z,1,0.05006105,20,3,1,0,0,0,0,0,0,15,4,16,16-4,16 - 08/18
16,2021-08-19T06:30:00Z,1.100308,2021-08-19T06:24:00Z,2021-08-19T06:30:00Z,1,0.05006105,17,2,0,0,0,0,0,0,0,15,4,16.25,16-4,16 - 08/18
16,2021-08-19T06:45:00Z,1.097354,2021-08-19T06:39:00Z,2021-08-19T06:45:00Z,1,0.05006105,16,1,0,0,0,0,0,0,0,15,4,16.5,16-4,16 - 08/18
16,2021-08-19T07:00:00Z,1.103261,2021-08-19T06:54:00Z,2021-08-19T07:00:00Z,1,0.05006105,13,1,0,0,0,0,0,0,0,75,4,16.75,16-4,16 - 08/18
16,2021-08-19T08:15:00Z,0.9888,2021-08-19T08:09:00Z,2021-08-19T08:15:00Z,1,0.05006105,18,3,1,0,0,0,0,0,0,15,4,18,16-4,16 - 08/18
16,2021-08-19T08:30:00Z,0.9865846,2021-08-19T08:24:00Z,2021-08-19T08:30:00Z,1,0.05006105,21,2,1,0,0,0,0,0,0,15,4,18.25,16-4,16 - 08/18
16,2021-08-19T08:45:00Z,0.9917538,2021-08-19T08:39:00Z,2021-08-19T08:45:00Z,1,0.04884005,15,1,0,0,0,0,0,0,0,15,4,18.5,16-4,16 - 08/18
16,2021-08-19T09:00:00Z,0.9836308,2021-08-19T08:54:00Z,2021-08-19T09:00:00Z,1,0.04884005,12,1,0,0,0,0,0,0,0,90,4,18.75,16-4,16 - 08/18
16,2021-08-19T10:30:00Z,0.987323,2021-08-19T10:23:00Z,2021-08-19T10:30:00Z,1,0.05006105,23,2,1,0,0,0,0,0,0,15,4,20.25,16-4,16 - 08/18
16,2021-08-19T10:45:00Z,0.98436920000000006,2021-08-19T10:38:00Z,2021-08-19T10:45:00Z,1,0.05006105,17,1,0,0,0,0,0,0,0,15,4,20.5,16-4,16 - 08/18
16,2021-08-19T11:00:00Z,0.9629538,2021-08-19T10:53:00Z,2021-08-19T11:00:00Z,1,0.05128205,16,2,0,0,0,0,0,0,0,90,4,20.75,16-4,16 - 08/18
16,2021-08-19T12:30:00Z,0.9924923,2021-08-19T12:23:00Z,2021-08-19T12:30:00Z,1,0.05128205,21,2,0,0,0,0,0,0,0,15,4,22.25,16-4,16 - 08/18
16,2021-08-19T12:45:00Z,0.9917538,2021-08-19T12:38:00Z,2021-08-19T12:45:00Z,1,0.05128205,17,1,0,0,0,0,0,0,0,15,4,22.5,16-4,16 - 08/18
16,2021-08-19T13:00:00Z,0.9865846,2021-08-19T12:53:00Z,2021-08-19T13:00:00Z,1,0.05128205,15,1,0,0,0,0,0,0,0,75,4,22.75,16-4,16 - 08/18
16,2021-08-19T14:15:00Z,0.9902769,2021-08-19T14:08:00Z,2021-08-19T14:15:00Z,1,0.05128205,26,3,1,0,0,0,0,0,0,15,4,24,16-4,16 - 08/18
16,2021-08-19T14:30:00Z,0.9888,2021-08-19T14:23:00Z,2021-08-19T14:30:00Z,1,0.05128205,23,1,0,0,0,0,0,0,0,15,4,24.25,16-4,16 - 08/18
16,2021-08-19T14:45:00Z,0.9910154,2021-08-19T14:38:00Z,2021-08-19T14:45:00Z,1,0.05128205,15,1,0,0,0,0,0,0,0,15,4,24.5,16-4,16 - 08/18
16,2021-08-19T15:00:00Z,0.9880615,2021-08-19T14:53:00Z,2021-08-19T15:00:00Z,1,0.05128205,13,1,0,0,0,0,0,0,0,75,4,24.75,16-4,16 - 08/18
16,2021-08-19T16:15:00Z,0.9917538,2021-08-19T16:09:00Z,2021-08-19T16:15:00Z,1,0.05128205,23,3,1,0,0,0,0,0,0,15,4,26,16-4,16 - 08/18
16,2021-08-19T16:30:00Z,0.9902769,2021-08-19T16:24:00Z,2021-08-19T16:30:00Z,1,0.05128205,22,1,0,0,0,0,0,0,0,15,4,26.25,16-4,16 - 08/18
16,2021-08-19T16:45:00Z,0.9917538,2021-08-19T16:39:00Z,2021-08-19T16:45:00Z,1,0.05128205,18,1,1,0,0,0,0,0,0,15,4,26.5,16-4,16 - 08/18
16,2021-08-19T17:00:00Z,0.9961846,2021-08-19T16:54:00Z,2021-08-19T17:00:00Z,1,0.05128205,30,3,1,0,0,0,0,0,0,75,4,26.75,16-4,16 - 08/18
16,2021-08-19T18:15:00Z,1.0944,2021-08-19T18:09:00Z,2021-08-19T18:15:00Z,1,0.05128205,26,3,1,1,0,0,0,0,0,15,4,28,16-4,16 - 08/18
16,2021-08-19T18:30:00Z,1.099569,2021-08-19T18:24:00Z,2021-08-19T18:30:00Z,1,0.05128205,24,3,1,1,0,0,0,0,0,15,4,28.25,16-4,16 - 08/18
16,2021-08-19T18:45:00Z,1.097354,2021-08-19T18:39:00Z,2021-08-19T18:45:00Z,1,0.05128205,26,2,1,1,0,0,0,0,0,15,4,28.5,16-4,16 - 08/18
16,2021-08-19T19:00:00Z,1.089969,2021-08-19T18:54:00Z,2021-08-19T19:00:00Z,1,0.05128205,26,2,1,1,0,0,0,0,0,75,4,28.75,16-4,16 - 08/18
16,2021-08-19T20:15:00Z,1.080369,2021-08-19T20:09:00Z,2021-08-19T20:15:00Z,1,0.05128205,20,1,0,0,0,0,0,0,0,15,4,30,16-4,16 - 08/18
16,2021-08-19T20:30:00Z,1.092185,2021-08-19T20:24:00Z,2021-08-19T20:30:00Z,1,0.05128205,10,1,0,0,0,0,0,0,0,15,4,30.25,16-4,16 - 08/18
16,2021-08-19T20:45:00Z,1.0848,2021-08-19T20:39:00Z,2021-08-19T20:45:00Z,1,0.05128205,11,1,0,0,0,0,0,0,0,15,4,30.5,16-4,16 - 08/18
16,2021-08-19T21:00:00Z,1.087015,2021-08-19T20:54:00Z,2021-08-19T21:00:00Z,1,0.05128205,11,1,0,0,0,0,0,0,0,75,4,30.75,16-4,16 - 08/18
16,2021-08-19T22:15:00Z,1.107692,2021-08-19T22:09:00Z,2021-08-19T22:15:00Z,1,0.05128205,10,1,0,0,0,0,0,0,0,15,4,32,16-4,16 - 08/18
16,2021-08-19T22:30:00Z,1.095138,2021-08-19T22:24:00Z,2021-08-19T22:30:00Z,1,0.05128205,9,1,0,0,0,0,0,0,0,15,4,32.25,16-4,16 - 08/18
16,2021-08-19T22:45:00Z,1.098831,2021-08-19T22:39:00Z,2021-08-19T22:45:00Z,1,0.05128205,8,0,0,0,0,0,0,0,0,15,4,32.5,16-4,16 - 08/18
16,2021-08-19T23:00:00Z,1.0848,2021-08-19T22:54:00Z,2021-08-19T23:00:00Z,1,0.05128205,8,1,0,0,0,0,0,0,0,75,4,32.75,16-4,16 - 08/18
16,2021-08-20T00:15:00Z,1.106215,2021-08-20T00:09:00Z,2021-08-20T00:15:00Z,1,0.05128205,9,0,0,0,0,0,0,0,0,15,4,34,16-4,16 - 08/18
16,2021-08-20T00:30:00Z,1.120985,2021-08-20T00:24:00Z,2021-08-20T00:30:00Z,1,0.05128205,9,0,0,0,0,0,0,0,0,15,4,34.25,16-4,16 - 08/18
16,2021-08-20T00:45:00Z,1.105477,2021-08-20T00:39:00Z,2021-08-20T00:45:00Z,1,0.05128205,8,1,0,0,0,0,0,0,0,15,4,34.5,16-4,16 - 08/18
16,2021-08-20T01:00:00Z,1.098831,2021-08-20T00:54:00Z,2021-08-20T01:00:00Z,1,0.05128205,8,0,0,0,0,0,0,0,0,75,4,34.75,16-4,16 - 08/18
16,2021-08-20T02:15:00Z,1.087015,2021-08-20T02:09:00Z,2021-08-20T02:15:00Z,1,0.05250305,10,0,0,0,0,0,0,0,0,15,4,36,16-4,16 - 08/18
16,2021-08-20T02:30:00Z,1.088492,2021-08-20T02:24:00Z,2021-08-20T02:30:00Z,1,0.05250305,7,0,0,0,0,0,0,0,0,15,4,36.25,16-4,16 - 08/18
16,2021-08-20T02:45:00Z,1.089231,2021-08-20T02:39:00Z,2021-08-20T02:45:00Z,1,0.05128205,8,0,0,0,0,0,0,0,0,15,4,36.5,16-4,16 - 08/18
16,2021-08-20T03:00:00Z,1.092923,2021-08-20T02:54:00Z,2021-08-20T03:00:00Z,1,0.05128205,8,1,0,0,0,0,0,0,0,75,4,36.75,16-4,16 - 08/18
16,2021-08-20T04:15:00Z,1.010215,2021-08-20T04:09:00Z,2021-08-20T04:15:00Z,1,0.05128205,11,0,0,0,0,0,0,0,0,15,4,38,16-4,16 - 08/18
16,2021-08-20T04:30:00Z,1.089231,2021-08-20T04:24:00Z,2021-08-20T04:30:00Z,1,0.05128205,9,1,0,0,0,0,0,0,0,15,4,38.25,16-4,16 - 08/18
16,2021-08-20T04:45:00Z,1.092923,2021-08-20T04:39:00Z,2021-08-20T04:45:00Z,1,0.05128205,9,1,0,0,0,0,0,0,0,15,4,38.5,16-4,16 - 08/18
16,2021-08-20T05:00:00Z,1.095138,2021-08-20T04:54:00Z,2021-08-20T05:00:00Z,1,0.05128205,8,1,0,0,0,0,0,0,0,75,4,38.75,16-4,16 - 08/18
16,2021-08-20T06:15:00Z,1.086277,2021-08-20T06:10:00Z,2021-08-20T06:15:00Z,1,0.05128205,8,1,0,0,0,0,0,0,0,15,4,40,16-4,16 - 08/18
16,2021-08-20T06:30:00Z,1.079631,2021-08-20T06:25:00Z,2021-08-20T06:30:00Z,1,0.05128205,9,0,0,0,0,0,0,0,0,15,4,40.25,16-4,16 - 08/18
16,2021-08-20T06:45:00Z,1.1232,2021-08-20T06:40:00Z,2021-08-20T06:45:00Z,1,0.05128205,7,1,0,0,0,0,0,0,0,15,4,40.5,16-4,16 - 08/18
16,2021-08-20T07:00:00Z,1.112862,2021-08-20T06:55:00Z,2021-08-20T07:00:00Z,1,0.05128205,9,0,0,0,0,0,0,0,0,75,4,40.75,16-4,16 - 08/18
